update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
768,7859.883331654159,70.07484033705963,0.8536045106725735,0.14438179621425695,0.0,0,8.759228371309842,0.8442761265865295,0.7277066345743552,4966,22,21.390505670142204,3.9959101917449997,0.41395967861191896,1.5905336238787817,0.3650391236306729,67.31871,0,0,nan,4,13,0.3076923076923077,29,71,0.4084507042253521,8365,20203,0.414047418700193
769,7495.962610186801,70.00686952355976,0.8256319115323855,0.17180094786729858,0.00019747235387045813,0,8.125220810177925,0.8696496033575031,0.7004606503681956,5064,23,20.311889548475705,3.9997445119418655,0.4267741778792442,1.5707492867510886,0.3566361448795275,65.986652,0,0,nan,0,0,nan,0,3,0.0,8786,20584,0.4268363777691411
770,8400.856864197705,79.74014135641008,0.814647981314648,0.1828495161828495,0.0001668335001668335,0,10.88394113824364,0.8587191073742979,0.6483369516194505,5994,27,25.343283794959504,3.9575102046521122,0.4142085791420858,1.5907110268108884,0.366363607564862,77.60038,0,0,nan,0,0,nan,387,888,0.4358108108108108,7898,19114,0.41320498064246103
771,8523.71981871428,76.22158068154,0.8563066465256798,0.1410498489425982,0.0011329305135951663,0,9.835512471885144,0.8650966078153446,0.7456627691797824,5296,23,24.827244772394835,3.9991888161480005,0.42360090169557973,1.5827885053975976,0.36217297533835524,72.503446,0,0,nan,0,0,nan,8,18,0.4444444444444444,8636,20388,0.4235824995095154
772,7995.738920931989,68.9821704412287,0.8796296296296297,0.11931818181818182,0.0,0,7.8672423976991706,0.8579452755567994,0.7684943608634498,4752,20,22.437849437088254,3.995005600994978,0.42624231182270816,1.5734666197819862,0.35842911277441986,66.596856,0,0,nan,3,8,0.375,53,122,0.4344262295081967,8676,20356,0.42621340145411674
773,9345.47708532086,89.99044990430588,0.8057193396226415,0.19118514150943397,0.00029481132075471697,0,9.43272494106216,0.8439985928071341,0.6550494525794256,6784,31,24.24512322336803,4.0,0.40101371496720334,1.6022183779383332,0.371125,86.435446,0,0,nan,0,0,nan,0,0,nan,8070,20124,0.40101371496720334
774,10387.494414389306,96.59088365799253,0.8283188364465992,0.16939968629687724,0.00014259232853272493,0,10.999967506543154,0.8617163134241788,0.6924486533371249,7013,31,19.392635735686227,3.9988132066336854,0.41306809788763604,1.5891837250442253,0.36520488856937455,92.407686,0,0,nan,2,6,0.3333333333333333,1,3,0.3333333333333333,8386,20300,0.4131034482758621
775,9331.952557763976,85.73986278745356,0.8378466557911909,0.1603588907014682,0.0003262642740619902,0,8.811778381703604,0.8608748481346192,0.7148344477264267,6130,27,22.046770696604987,4.0,0.4174804927123718,1.583006732991659,0.36321875,81.940588,0,0,nan,0,0,nan,0,0,nan,8507,20377,0.4174804927123718
776,10349.692222404172,92.27588078520036,0.8570542635658914,0.1407751937984496,0.0001550387596899225,0,9.244183982610936,0.8711544720457347,0.7462162373576385,6450,28,19.58477667350799,3.9992550366488504,0.42347987858611574,1.579047619047619,0.36158774808563837,87.978512,0,0,nan,0,1,0.0,5,9,0.5555555555555556,8645,20416,0.42344239811912227
777,6046.043210592159,59.50778545272312,0.7963759909399774,0.2013590033975085,0.0,0,5.160416168949489,0.8552267440546011,0.6986206694749919,4415,21,17.742254110009927,3.9998332275682764,0.40225028251363437,1.5913185079639713,0.36392899556222263,55.120762,0,0,nan,0,0,nan,2,3,0.6666666666666666,8185,20350,0.4022113022113022
778,8056.415455373245,72.67744757990717,0.8479736280783401,0.15047508241225518,0.0,0,4.846202589313932,0.8544849940626681,0.7471086098569605,5157,23,21.927089383488337,3.997130568650931,0.396449997520948,1.5998881943385679,0.3693837351092768,69.427852,0,0,nan,0,0,nan,18,43,0.4186046511627907,7978,20126,0.39640266322170326
779,6036.446473370323,55.08624437620323,0.8395124428643982,0.15871000507872016,0.0,0,6.800583334558193,0.8733223603195194,0.7224973263197352,3938,18,21.75464406634316,3.995033428693568,0.42318164138467523,1.5686166758255482,0.3564656925628109,52.031234,0,0,nan,1,5,0.2,32,67,0.47761194029850745,8671,20496,0.4230581576893052
780,9238.446474910632,83.74035021166783,0.8427882215937448,0.15438363001164532,0.00033272334054233906,0,8.097795247734288,0.850353643594919,0.7239378050531604,6011,27,25.455646115812723,3.9997242253462155,0.3935155118149573,1.6098943176596723,0.37444920153754807,80.619746,0,0,nan,0,0,nan,3,3,1.0,7874,20014,0.39342460277805535
781,8972.350546411037,83.36293810646266,0.8286090969017799,0.16924851680949243,0.0004943968358602505,0,8.886935246887388,0.8557439146669252,0.6974269748559,6068,27,24.129524062167896,4.0,0.3945795137504982,1.614895924797273,0.37275,80.21052,0,0,nan,0,0,nan,0,0,nan,7920,20072,0.3945795137504982
782,7901.078350517056,66.61785711189684,0.8929743926460932,0.104836944626833,0.0,0,6.7522544070476265,0.8646778823842226,0.7973241224681445,4569,19,23.761593168802634,3.974384319432968,0.41438220103297574,1.5828808523716833,0.3614916286149163,64.698844,3,4,0.75,33,73,0.4520547945205479,316,712,0.4438202247191011,7992,19347,0.4130873003566444
783,7854.51206153058,77.57822565482292,0.7937657961246841,0.2038753159224937,0.0,0,5.3971395191179035,0.8722186097106863,0.6434218658347948,5935,28,21.805859962237435,3.988487197805155,0.4142680819550728,1.5849198774300497,0.3652062178763946,75.130898,0,0,nan,0,0,nan,81,194,0.4175257731958763,8310,20061,0.4142365784357709
784,5908.725674640926,62.65702506881279,0.7602040816326531,0.2380298273155416,0.0,0,5.289461169432026,0.8724574950112892,0.5479371232225344,5096,24,22.860888573875748,3.941188907624358,0.4616165032127156,1.5309136420525657,0.33923897082295856,62.120492,0,0,nan,0,1,0.0,692,1427,0.4849334267694464,8863,19271,0.4599138602044523
785,7466.491684774996,69.9769677467693,0.8251569858712716,0.17248822605965464,0.00019623233908948196,0,7.982068982435104,0.8643773833075876,0.6802755946309179,5096,22,24.694905484417912,3.999043661065448,0.4405907575035731,1.546124359038184,0.3438369439494826,66.796914,0,0,nan,2,5,0.4,8,12,0.6666666666666666,9238,20973,0.44047108186716255
786,7359.2284117296385,64.31023858865548,0.8687582854617764,0.12947414935925763,0.0,0,7.593894371694036,0.8575371749134965,0.752231935215696,4526,19,22.7079987744576,3.9884662143789136,0.4266329458683916,1.5653356160934588,0.35334633287205935,62.546532,1,1,1.0,19,41,0.4634146341463415,121,275,0.44,8631,20244,0.4263485477178423
787,9796.98201736504,82.80836778074804,0.8932004271982912,0.10501957992168032,0.0,0,10.967605212063924,0.8507182969415761,0.792105507816062,5618,23,24.569384426471288,3.9943722942581954,0.41288252714708784,1.5907801418439715,0.36564593900682574,79.96921,1,1,1.0,3,8,0.375,38,96,0.3958333333333333,8323,20155,0.41294964028776976
788,8773.00293981401,85.61031934874458,0.801337896701929,0.1964841319228376,0.0004667081518357187,0,9.99510507888718,0.8480482181881642,0.6429759429191831,6428,29,23.28441600435041,4.0,0.4197609172969017,1.5810659898477157,0.35953125,82.231286,0,0,nan,0,0,nan,0,0,nan,8603,20495,0.4197609172969017
789,8437.215376781905,70.80160038168668,0.8983228511530398,0.09958071278825996,0.00020964360587002095,0,10.119807886738633,0.8557768903947266,0.8135964080126257,4770,19,21.119839552269024,3.981208842128102,0.4298013892965463,1.5646090119216003,0.35402117238110287,67.32935,0,0,nan,41,98,0.41836734693877553,173,400,0.4325,8572,19944,0.4298034496590453
790,11021.239871584954,101.64870428811655,0.8358312517346655,0.16222592284207604,0.0,0,10.906133448830087,0.8479068378638094,0.7371818688871693,7206,32,20.853483704469376,4.0,0.3922405139530215,1.6157026902853642,0.377375,95.73046,0,0,nan,0,0,nan,0,0,nan,7815,19924,0.3922405139530215
791,8377.216469437646,71.75804332165372,0.8844580777096115,0.1130879345603272,0.0008179959100204499,0,5.7126908926675855,0.8391897826596838,0.8042222721435318,4890,21,22.68091153422084,3.9862965703078364,0.3986293832224501,1.6062682141213764,0.3730673942358955,68.598012,0,0,nan,11,32,0.34375,64,147,0.43537414965986393,7894,19812,0.398445386634363
792,7575.6883764931845,65.29872490515285,0.8828869723104857,0.11552428506581934,0.0,0,5.439988416177538,0.8338955005847388,0.8091231768218535,4406,19,22.591495332963383,3.983675666083978,0.4214493324794325,1.5789713937918441,0.36005674653215636,62.173876,9,11,0.8181818181818182,21,41,0.5121951219512195,176,384,0.4583333333333333,8349,19863,0.42032925539948646
793,8937.736210443878,80.07440503870009,0.8492036011080333,0.14837257617728533,0.00017313019390581717,0,7.0648671255542865,0.8415440982859718,0.7235718304825646,5776,26,22.476881818266428,3.9994555082034724,0.39404588583764244,1.6157459409782498,0.3774728880832578,78.16578,0,0,nan,1,2,0.5,1,2,0.5,7847,19915,0.39402460456942
794,5512.81971862748,51.039515050874705,0.8306561393955895,0.16689354750884836,0.0002722570106180234,0,4.25389230733899,0.841656016332266,0.7337447458199519,3673,17,24.350220510534633,3.9922534533877685,0.4093478154027621,1.586600142551675,0.3623229284192052,48.223102,0,0,nan,6,12,0.5,63,163,0.38650306748466257,8260,20172,0.4094784850287527
795,9308.680386843842,87.85164811337627,0.818333586280164,0.1795416603429959,0.00030353619669145547,0,11.583782804999387,0.851038453817787,0.6439980507361608,6589,29,24.27123587402636,4.0,0.4157579329993123,1.5828488372093024,0.3638125,85.908616,0,0,nan,0,0,nan,0,0,nan,8464,20358,0.4157579329993123
796,4354.858923769912,45.174310680161604,0.7694083694083694,0.22712842712842712,0.0,0,3.5957964289650595,0.8595085118328399,0.6406485212011952,3465,17,20.895193418579737,3.9969017228548354,0.41406858924395945,1.576558402259431,0.35787794425850045,42.292482,0,0,nan,3,5,0.6,23,59,0.3898305084745763,8474,20464,0.4140930414386239
797,6887.4477003841375,65.86687099693383,0.8130821776029807,0.18401987166218176,0.0008279859242392879,0,9.395147812285407,0.8708762003813239,0.676985212613581,4831,22,22.135274188856325,3.9993361776894685,0.42887731763102827,1.5713138209749486,0.35774339740584465,62.454296,0,0,nan,0,0,nan,7,13,0.5384615384615384,8806,20536,0.4288079470198676
798,9500.97207723288,86.76607221248703,0.8419605305726302,0.15577483015205434,0.00016175994823681658,0,10.661259520124018,0.8654215598520272,0.7126521928744237,6182,27,23.212923390833396,3.997064646998916,0.43449919735369946,1.5665854749714172,0.3569708154774938,83.13137,0,0,nan,0,0,nan,33,76,0.4342105263157895,8899,20481,0.43450026854157514
799,10370.48336908773,86.898581589288,0.9003226354219732,0.097809475292919,0.0,0,12.535881623938485,0.8609654468628862,0.7875501956801947,5889,23,22.798977904273883,3.9880327327304927,0.4256442857841459,1.5701042293044698,0.3575759479752443,84.97227,2,3,0.6666666666666666,17,28,0.6071428571428571,109,238,0.4579831932773109,8576,20180,0.42497522299306245
800,11238.276765513652,90.62712906718434,0.9322925504836247,0.06533174953334464,0.00033938571186153065,0,9.426707005676784,0.8752113312784489,0.882072658050024,5893,23,22.522871739755388,3.9692288112819587,0.431931857574407,1.5676875725314092,0.35817811963638674,87.473978,10,13,0.7692307692307693,69,139,0.49640287769784175,251,585,0.42905982905982903,8392,19456,0.43133223684210525
801,7453.648840123449,68.17977686250458,0.8402051282051282,0.15815384615384614,0.0,0,8.048739976831506,0.8547821364615359,0.7144663349706857,4875,21,23.627832424915965,3.9971783471839784,0.4390115415928356,1.5506914734852253,0.34650893499827873,65.282382,0,0,nan,7,10,0.7,22,54,0.4074074074074074,9138,20817,0.4389681510304078
802,8662.071702135725,81.19425303180726,0.8242260192860769,0.17374386736592792,0.0003383522246658772,0,14.19914991327361,0.8671664652772961,0.695933250304866,5911,27,22.813864794948188,4.0,0.41855659959659564,1.5845049206668005,0.36478125,77.320544,0,0,nan,0,0,nan,0,0,nan,8508,20327,0.41855659959659564
803,8441.706164489638,77.01393662336469,0.8399568422945514,0.15824491997842113,0.0003596475454055026,0,4.61328584356523,0.8472114687408789,0.7262821191785016,5561,25,23.0556977729197,3.991235699327345,0.3812399355877617,1.6181015452538632,0.37754111198120593,73.983862,0,0,nan,0,0,nan,65,154,0.42207792207792205,7511,19718,0.38092098590120704
804,7032.669140155279,64.04235150250696,0.8447854124972204,0.1536579942183678,0.00044474093840338,0,6.209002988068514,0.8563433722824751,0.7473826422052713,4497,20,24.45899918121619,3.9974699629786103,0.40285319379998025,1.5961695607763025,0.3664425332290852,59.917032,0,0,nan,1,2,0.5,18,48,0.375,8142,20208,0.40290973871733965
805,8459.46097509497,84.86869835644292,0.7848599545798638,0.21271763815291445,0.0,0,8.077029915083667,0.8620527700435866,0.612504171831003,6605,31,24.381207059301033,3.966483006827442,0.41676997074428523,1.5827959173310313,0.36301326595072647,82.290886,0,0,nan,0,1,0.0,311,689,0.4513788098693759,8094,19477,0.41556707911896085
806,5810.977596654627,57.282354207356185,0.7957729755402517,0.20161481833293754,0.00023747328425552126,0,7.356292800218911,0.862812196767143,0.6771657218196542,4211,20,24.069008995243294,3.999328276710463,0.41213154689403164,1.5770392749244713,0.35851356419552444,53.07279,0,0,nan,0,0,nan,8,10,0.8,8451,20515,0.41194248111138193
807,7506.395761897488,76.76087666422097,0.776260327094925,0.2208733771707975,0.0,0,8.594120408687099,0.8722339795508097,0.6231976005217159,5931,28,20.083337805237683,4.0,0.4242982498666796,1.5690743338008415,0.35540625,73.221722,0,0,nan,0,0,nan,0,0,nan,8752,20627,0.4242982498666796
808,9212.117070313292,82.71186264944423,0.8492302543507363,0.14892904953145916,0.00033467202141900936,0,8.326015249428826,0.8780500739401546,0.7098569745912467,5976,26,22.5254185731794,3.999423680477357,0.41943897637795274,1.5858824713221977,0.36488091517159466,80.941486,0,0,nan,0,0,nan,4,13,0.3076923076923077,8519,20307,0.4195105136159945
809,7343.67718249208,68.87449885366816,0.8235177473725956,0.17390442197104897,0.000396589331746976,0,5.172625657789466,0.8756320952192533,0.7001256868151308,5043,23,22.944071097445757,3.9991711494168554,0.39429822379222845,1.6038042925439935,0.3718080950148461,66.14801,0,0,nan,0,0,nan,3,10,0.3,7922,20089,0.3943451640201105
810,9135.405132894884,88.89775668533902,0.8029120384268988,0.19498649054338035,0.00015010507355148604,0,8.585366769478338,0.8695720492574901,0.6434623600209018,6662,30,22.178554323812264,4.0,0.4461464354527938,1.5555830651151275,0.35125,85.40026,0,0,nan,0,0,nan,0,0,nan,9262,20760,0.4461464354527938
811,9061.11887036072,87.28439314080549,0.8066265060240964,0.19141566265060242,0.00015060240963855423,0,9.485314641046925,0.8867501118710781,0.6341041028350016,6640,30,22.17835007429489,3.9998336303809183,0.44294236505340134,1.5524744658804954,0.3503968998062379,85.10254,0,0,nan,0,0,nan,1,3,0.3333333333333333,9206,20783,0.44295818697974304
812,6133.5804666072745,55.23846917886763,0.8501016260162602,0.14735772357723578,0.0005081300813008131,0,4.328327324495376,0.8636537576267582,0.7248201805500916,3936,17,21.594051377846853,3.980987887213805,0.4088414181872126,1.588325731563573,0.3626335529011315,53.750952,0,0,nan,24,55,0.43636363636363634,187,423,0.44208037825059104,8057,19745,0.40805267156242087
813,10508.182173815405,94.912698976257,0.8475991649269311,0.15001491201908737,0.00014912019087384433,0,12.122339071755492,0.8640579787805551,0.7213034414805174,6706,29,22.875101193993228,4.0,0.43504765590981664,1.5619345859429368,0.35409375,90.51292,0,0,nan,0,0,nan,0,0,nan,8992,20669,0.43504765590981664
814,8983.036465573858,81.93263532364809,0.8382059800664452,0.15963455149501662,0.00016611295681063124,0,9.867018818594476,0.8633078691019792,0.6936713967606946,6020,26,18.95657939985166,3.9996238877081707,0.4287511491750133,1.5652347652347651,0.3540956964715442,79.818238,0,0,nan,0,0,nan,3,9,0.3333333333333333,8858,20658,0.42879271952754383
815,9575.493939419033,83.75968470644442,0.8690332586593141,0.12924349474409788,0.00017232465965879716,0,11.088776313889678,0.8388102262606252,0.7507634865731073,5803,25,21.593480050663363,3.9992666996444974,0.40222134073780247,1.6010275714721742,0.3695923980995249,80.449696,0,0,nan,1,2,0.5,8,15,0.5333333333333333,8103,20151,0.4021140390055084
816,9724.257472777816,88.86178418399406,0.8401387356140627,0.15702349046192654,0.00031530821377896896,0,12.374153196808495,0.8526641088803603,0.703077024750296,6343,27,20.881262437329738,3.9958706191164772,0.4241578535056796,1.5775831697619407,0.360651119110972,84.768838,0,0,nan,0,0,nan,52,108,0.48148148148148145,8611,20316,0.4238531206930498
817,8436.841986572485,75.26250844859804,0.8554511278195489,0.1430451127819549,0.00037593984962406017,0,12.648096611897191,0.8521642443318419,0.7144119298215766,5320,23,22.60391848000629,3.996668035463258,0.42829296817893864,1.5689216810409292,0.357896054319597,72.632278,0,0,nan,0,1,0.0,37,81,0.4567901234567901,8752,20439,0.42820098830666864
818,8123.553426263293,72.14592199239007,0.8591297436916352,0.1382873037949533,0.0,0,11.180242988516154,0.8603666932945869,0.7457242640197322,5033,21,22.34933162637359,3.9975959521833344,0.41913350323465987,1.5833459576831792,0.3618365495887155,68.850252,0,0,nan,5,11,0.45454545454545453,20,41,0.4878048780487805,8527,20352,0.4189760220125786
819,8667.85353763585,77.59609221439032,0.8519251529327097,0.14537603454480028,0.0007196833393306944,0,15.815444088739252,0.8401312526147356,0.7121400323986978,5558,24,22.383785301817326,3.9985082300864776,0.4031952071892162,1.608564257542386,0.37380810954450244,75.657236,0,0,nan,2,4,0.5,8,23,0.34782608695652173,8066,20003,0.40323951407288905
820,9983.498929459425,87.30564583795594,0.8670360110803325,0.13084569007658464,0.00032589212970506764,0,11.814185337653072,0.8400659031359218,0.7366065366581518,6137,26,22.403195125977646,3.9973116027672777,0.3847474747474747,1.6246657066447232,0.3809985306530778,84.87511,0,0,nan,4,4,1.0,4,20,0.2,7610,19776,0.3848098705501618
